Drought_Label,MAI,NAME_2,NDVI,NDWI,SPI,date,Rainfall_norm,LST_norm
0.0331462702643158,0.1028922330791361,Nandurbar,0.060808856965102,-0.0544905362056916,-0.1447328659271006,2021-08-01,0.12438779308578392,0.26286728702101403
0.2058636871639997,0.1788705684576836,Osmanabad,0.1494848079728569,-0.1338784552497471,-0.7951200313386921,2021-08-01,0.08251743127131315,0.21084869517130844
1.988730596025029,0.1900107631754975,Palghar,0.0435606733061092,-0.0395880564476618,2.740896805225537,2021-08-01,0.310157692645953,0.06896242776439365
0.0,0.3616771715688835,Parbhani,0.1987066504642594,-0.1750131958418327,-0.0474950517769881,2021-08-01,0.13064772974664476,0.30122428145392766
1.588559634380068,0.2548442293354122,Ratnagiri,0.0749443359057316,-0.0669146273205867,1.637910107810937,2021-08-01,0.2391500612636928,0.11699662905833041
0.0,0.2457083308334926,Wardha,0.144257941006409,-0.1232872866397456,-0.1575490783080486,2021-08-01,0.12356271615004555,0.24730950272295016
0.0,0.4140149895859966,Washim,0.2241055250315248,-0.2010020305762083,-0.0157591597013781,2021-08-01,0.13269081016762774,0.11311648768860261
0.2006498764510648,0.418688437668414,Nanded,0.1798516412791925,-0.1609956209256313,0.5361182299495961,2021-08-01,0.16821934949126124,0.25329355517933694
0.1444948850689326,0.1091181390889787,Nashik,0.073510599506046,-0.0668543484363728,-0.2699984643568963,2021-08-01,0.11632349506747633,0.2506373295580282
0.1525444307096774,0.0964770126962802,Satara,0.0765630251129968,-0.0710991363050607,-0.6042563214583834,2021-08-01,0.09480477797023358,0.37387453895126455
0.3678213390046597,0.0881913487615283,Pune,0.0681084381652709,-0.0629134037870682,-0.4885441412372497,2021-08-01,0.10225404989603214,0.29731148326317713
1.616928987809943,0.1885264011399219,Raigarh,0.0570087003715131,-0.0511693505195913,1.619112448748025,2021-08-01,0.23793991317331709,0.05045297440494312
0.6858279221711965,0.0837938999818394,Solapur,0.105194979678079,-0.0967856208344141,-1.1875537375632237,2021-08-01,0.057253492894829616,0.35619228361575184
0.7847086440511419,0.070557867270364,Sangli,0.0897082510992736,-0.0812892234797195,-1.19097636090672,2021-08-01,0.05703315263387623,0.4048436248176275
1.8531406713355945,0.2015017997045168,Thane,0.0467564232637762,-0.0415079887484223,2.626609015852207,2021-08-01,0.30280011957790365,0.08359572283247618
0.0673678187761463,0.3584361529653655,Yavatmal,0.1726320780906144,-0.1526071630452736,0.2693883033936708,2021-08-01,0.1510479181876064,0.2053620475617961
0.1662054460040722,0.2556209181948603,Ahmadnagar,0.0969495227500749,-0.0860755534265637,-0.4394173108698778,2021-09-01,0.18560325423333096,0.2609735866480585
0.6407916281991717,0.3984803827078982,Amravati,0.118869624404023,-0.0998771892800083,0.6477128730047055,2021-09-01,0.2528606093763558,0.16073103097323038
0.0256712360391213,0.4866016983763411,Bid,0.1539042218008804,-0.1359130335179834,0.1331677188908185,2021-09-01,0.22102730488285033,0.25093672585466087
0.0088972110366365,0.3873924180782763,Chandrapur,0.1248444352113457,-0.1045545430931127,0.1683125683143229,2021-09-01,0.22320160714598886,0.1506967098713914
0.5042871068797412,0.3900643800120605,Dhule,0.1074298909014031,-0.092393529236232,0.7186172300522387,2021-09-01,0.25724724088918716,0.2511228861717416
0.6165836703443155,0.4483617276492883,Jalgaon,0.1251787311908641,-0.1073880044692079,0.6952539046802696,2021-09-01,0.25580182478799407,0.211856885369186
0.8826837054221554,0.1293898962753505,Sindhudurg,0.0704167395689417,-0.0608775838316305,-1.3549929606977125,2021-09-01,0.12895944325817618,0.0843205327040013
0.0,0.4777861993352879,Latur,0.1592181734964655,-0.1413979060183425,-0.0072710957304809,2021-09-01,0.21233879326671098,0.24796106796925899
0.0623945211209253,0.3719278710951869,Akola,0.1262202324898772,-0.1088290920796517,-0.0383982788053433,2021-09-01,0.2104130514947308,0.244365369629294
0.2123269312766174,0.3048145182322013,Aurangabad,0.1011947580610845,-0.0877193401384259,0.0186922125805292,2021-09-01,0.21394506220640502,0.164599013059618
1.739022305362333,0.5752722663193869,Bhandara,0.1321296410813252,-0.1110239666267937,1.6313921761910437,2021-09-01,0.31371778105882286,0.0908254049586874
0.0810246906768294,0.3586490694506755,Buldana,0.1220101582952511,-0.1053763344556784,-0.0371811689557912,2021-09-01,0.21048835028655305,0.19760121578835088
0.3921806672074191,0.3053539201949996,Garhchiroli,0.0918614739470533,-0.0771428907595124,0.4063960184733075,2021-09-01,0.2379310879372856,0.12483820792079725
2.0,0.5256844827406965,Gondiya,0.1136527574878477,-0.0978078015883667,1.8937878940337376,2021-09-01,0.32995138605363383,0.0986243561250193
0.0107383582156284,0.3360825115088703,Hingoli,0.1171749913315596,-0.1014068647061447,-0.1165180225398087,2021-09-01,0.20558002650290758,0.19106821350304615
0.0,0.3043857694445051,Jalna,0.1113799626574462,-0.0959058648730056,-0.305543699115194,2021-09-01,0.19388559721637103,0.19177027159430704
0.994326032532115,0.0898612244532167,Kolhapur,0.0742386178314854,-0.0656429095710693,-1.9814690654706435,2021-09-01,0.09020131981323667,0.09821953346263079
1.9717214961694451,0.0824657158706904,Mumbai City,0.016404324349606,-0.0095855583027757,2.0606119751820517,2021-09-01,0.34027227184875664,0.07594827497177525
2.0,0.228557176742363,Mumbai Suburban,0.0352212837276941,-0.0274800467564678,3.9486772503390575,2021-09-01,0.45708098402328556,0.07655495701280768
0.4524996123367466,0.5135609512220832,Nagpur,0.1459339544810692,-0.1227707712833062,0.630359138412014,2021-09-01,0.25178698792064585,0.13092567712626368
0.6552095126772447,0.3109410705703041,Nandurbar,0.0886804628629004,-0.0774699650784009,0.7604162913809516,2021-09-01,0.2598332184971408,0.2005065447838148
0.0,0.3468003623736544,Osmanabad,0.1236073562404773,-0.1097270328890396,-0.2260148399693241,2021-09-01,0.19880579978551427,0.2127020043601473
1.8606747026493369,0.1829963794339071,Palghar,0.0359556525262282,-0.0284028029481953,2.4573331351247445,2021-09-01,0.3648161731614025,0.05713585810266952
0.0116017759364107,0.4837282269013446,Parbhani,0.1606571355850781,-0.1405844726045583,0.0246150081067091,2021-09-01,0.2143114871001775,0.22278376539710698
0.2535878766274774,0.1871312880325998,Ratnagiri,0.0774856470341996,-0.0665270538305449,-0.743617197901753,2021-09-01,0.16678335562316388,0.075009448490853
0.0298803824846235,0.4836655184890413,Wardha,0.1608822020888217,-0.1353396410210776,0.0453213087108679,2021-09-01,0.21559252136276147,0.173331944503347
0.0,0.3055445781236642,Washim,0.0991708967931767,-0.0857729826788196,0.1185504227864434,2021-09-01,0.22012297834504924,0.15883778407991378
0.0,0.4792627502376181,Nanded,0.1668154257010053,-0.1451604423574443,-0.1425793836840897,2021-09-01,0.20396769134011758,0.21843052383673323
0.451011952736597,0.2557056502433824,Nashik,0.0805303331700612,-0.0710437456897407,0.2878128842757027,2021-09-01,0.23059471912975668,0.14095064195981344
0.8505732273334338,0.1460067850669938,Satara,0.0828006976950399,-0.0750974478072526,-1.3478738791370513,2021-09-01,0.12939987863925628,0.2473802465075563
0.6104106094186962,0.1610304406604161,Pune,0.0747691237021797,-0.0663911899068978,-0.8720933400616743,2021-09-01,0.15883493725632397,0.2576600903330424
0.9533214885579372,0.1787403178163897,Raigarh,0.063435250569437,-0.0537324661408262,0.1250736867808426,2021-09-01,0.22052655235087704,0.0660696847448019
0.0868675447933808,0.302267811905718,Solapur,0.1222742964591406,-0.1093266343097351,-0.5898791315205599,2021-09-01,0.17629465048276494,0.3006027152777
0.7957055978338019,0.1985938255848323,Sangli,0.1068972670031639,-0.0966893134174613,-1.3398538958647546,2021-09-01,0.1298960500005033,0.29973501916550016
1.282929180216832,0.1572848762566102,Thane,0.0356836386183285,-0.0296974505445368,1.6698122129560702,2021-09-01,0.31609470895176794,0.08041616693721898
0.0299816485328308,0.4469464554439797,Yavatmal,0.142869080742956,-0.1227427456408345,0.1883304988279732,2021-09-01,0.22444005409719714,0.17267132097614657
0.1667034684143956,0.4678597059683461,Ahmadnagar,0.5479363152927338,-0.5428921370241037,0.4415670962245225,2021-10-01,0.061096231959843816,0.333637320265455
0.2906163000261559,0.5328551292599284,Amravati,0.6919558232787373,-0.6336921173514518,0.0308646793088955,2021-10-01,0.05435525460441467,0.2762703617948168
0.3516497302316735,0.4761454509709132,Bid,0.569156121005794,-0.5541425422514521,0.3830972948958919,2021-10-01,0.06013655022801276,0.34402410538204453
